,predus_fscore,predus_mcc,ispred_fscore,ispred_mcc,dockpred_fscore,dockpred_mcc,logisticregresion_fscore,logisticregresion_mcc,linearregression_fscore,linearregression_mcc,randomforest_fscore,randomforest_mcc
4J6R,0.06451612903225806,0.0006787756911149765,0.0,-0.06976305714237259,0.0,-0.06976305714237259,0.0,-0.06976305714237259,0.0,-0.06976305714237259,0.06451612903225806,0.0006787756911149765
4JLR,0.12307692307692308,0.01696235777674773,0.4,0.3274422714065423,0.03076923076923077,-0.08653094676651713,0.3692307692307692,0.292944503225454,0.3076923076923077,0.22394896686327745,0.24615384615384617,0.15495343050110086
4JPK,0.3428571428571428,0.22173855912844193,0.4,0.29647266609395384,0.1714285714285714,-0.002463761768093799,0.4,0.29647266609395384,0.4,0.29647266609395384,0.4,0.29647266609395384
4JPW,0.0784313725490196,-0.08877626460840139,0.35294117647058826,0.23562002304871313,0.11764705882352941,-0.042433937800242176,0.1568627450980392,0.003908389007917043,0.1568627450980392,0.003908389007917043,0.1568627450980392,0.003908389007917043
4JZJ,0.0634920634920635,-0.03613847236363296,0.380952380952381,0.3155663033181521,0.22222222222222224,0.1397139154772596,0.31746031746031744,0.24522534818179512,0.28571428571428564,0.2100548706136166,0.15873015873015872,0.06937296034090257
4K2U,0.04166666666666667,-0.05523899710663475,0.0,-0.10285882219856125,0.2916666666666667,0.23047995344492428,0.20833333333333334,0.13524030326107128,0.20833333333333334,0.13524030326107128,0.08333333333333334,-0.007619172014708241
4K3J,0.0,-0.09665807521958339,0.05,-0.0345423842477508,0.0,-0.09665807521958339,0.0,-0.09665807521958339,0.0,-0.09665807521958339,0.1,0.02757330672408178
4K94,0.0,-0.05976884273719368,0.0,-0.05976884273719368,0.2222222222222222,0.19092824763270203,0.1111111111111111,0.06557970244775417,0.1111111111111111,0.06557970244775417,0.07407407407407407,0.023796854052771557
4KI5,0.04081632653061224,-0.095076027506949,0.20408163265306123,0.09362448510226276,0.12244897959183672,-0.0007257712023431222,0.16326530612244897,0.04644935694995982,0.16326530612244897,0.04644935694995982,0.08163265306122448,-0.047900899354646066
4L5F,0.0,-0.17964007443883834,0.22222222222222224,0.08443083498625402,0.22222222222222224,0.08443083498625402,0.22222222222222224,0.08443083498625402,0.2666666666666666,0.13724501687127247,0.22222222222222224,0.08443083498625402
4LEO,0.0,-0.21656860526012012,0.05555555555555555,-0.14558625303439512,0.0,-0.21656860526012012,0.05555555555555555,-0.14558625303439512,0.05555555555555555,-0.14558625303439512,0.16666666666666669,-0.0036215485829451523
4LF3,0.03508771929824561,-0.008101300311509345,0.10526315789473684,0.07127782711050659,0.21052631578947367,0.1903465182435305,0.10526315789473684,0.07127782711050659,0.10526315789473684,0.07127782711050659,0.0,-0.04779086402251732
4LIQ,0.47368421052631576,0.36178402557246814,0.26315789473684204,0.09221945749886443,0.6842105263157895,0.6313485936460719,0.47368421052631576,0.36178402557246814,0.47368421052631576,0.36178402557246814,0.3684210526315789,0.2270017415356663
4LQF,0.0,-0.0572129567690623,0.0,-0.0572129567690623,0.03773584905660377,-0.014303239192265576,0.0,-0.0572129567690623,0.0,-0.0572129567690623,0.03773584905660377,-0.014303239192265576
4LU5,0.0625,-0.16289607185931837,0.18749999999999997,0.003194040624692517,0.0,-0.2459411281013238,0.125,-0.07985101561731292,0.125,-0.07985101561731292,0.31249999999999994,0.1692841531087034
4LVN,0.05405405405405406,-0.19925704942517158,0.21621621621621623,0.011432781524395091,0.05405405405405406,-0.19925704942517158,0.21621621621621623,0.011432781524395091,0.21621621621621623,0.011432781524395091,0.27027027027027023,0.08166272517425065
4M48,0.04347826086956522,-0.0349062731536608,0.0,-0.0846212682512989,0.0,-0.0846212682512989,0.0,-0.0846212682512989,0.0,-0.0846212682512989,0.04347826086956522,-0.0349062731536608
4M62,0.0,-0.05303700004403565,0.04081632653061224,-0.005195461228803492,0.0,-0.05303700004403565,0.0,-0.05303700004403565,0.0,-0.05303700004403565,0.08163265306122448,0.04264607758642867
4MWF,0.45,0.3832068079081042,0.45,0.3832068079081042,0.7000000000000001,0.6836375838448306,0.5,0.44329296309544947,0.5,0.44329296309544947,0.4,0.3231206527207589
4NNP,0.358974358974359,0.3205250158944166,0.20512820512820512,0.13217526428635737,0.5641025641025641,0.5716580180384956,0.2564102564102564,0.1949585148223771,0.2564102564102564,0.1949585148223771,0.2564102564102564,0.1949585148223771
4NZR,0.6046511627906976,0.6349347025503743,0.5581395348837209,0.5796387965675054,0.4651162790697674,0.4690469846017675,0.5581395348837209,0.5796387965675054,0.5581395348837209,0.5796387965675054,0.2325581395348837,0.1925674546874229
4O58,0.39534883720930236,0.3268604022497388,0.3255813953488372,0.24496881118932906,0.627906976744186,0.5998323724511044,0.5348837209302327,0.4906435843705582,0.5348837209302327,0.4906435843705582,0.1627906976744186,0.053888432048373056
4OGX,0.0,-0.08259126233700549,0.0,-0.08259126233700549,0.12244897959183672,0.057236959376932114,0.0,-0.08259126233700549,0.0,-0.08259126233700549,0.04081632653061224,-0.03598185509902629
4OII,0.13114754098360656,-0.00905590278619201,0.26229508196721313,0.14350122876581184,0.0,-0.16161303433819588,0.19672131147540986,0.06722266298980992,0.1639344262295082,0.029083380101808956,0.1639344262295082,0.029083380101808956
4OKV,0.0851063829787234,-0.06018614384526155,0.12765957446808512,-0.01051796688557969,0.1702127659574468,0.039150210074102174,0.12765957446808512,-0.01051796688557969,0.12765957446808512,-0.01051796688557969,0.25531914893617025,0.1384865639934659
4OT1,0.060606060606060615,-0.23768924821792203,0.30303030303030304,0.09967613634945117,0.0,-0.32203059435976533,0.0,-0.32203059435976533,0.0,-0.32203059435976533,0.24242424242424246,0.015334790207607873
4PP1,0.0,-0.187232955900613,0.2702702702702703,0.15182672385530477,0.16216216216216217,0.016202851952937664,0.21621621621621623,0.08401478790412122,0.21621621621621623,0.08401478790412122,0.21621621621621623,0.08401478790412122
4PP2,0.08163265306122448,-0.04136204124011695,0.12244897959183672,0.005514938832015593,0.0,-0.135116001384382,0.0,-0.135116001384382,0.0,-0.135116001384382,0.08163265306122448,-0.04136204124011695
4QCI,0.20833333333333331,0.10626828173610763,0.20833333333333331,0.10626828173610763,0.0,-0.1337308713982478,0.08333333333333333,-0.03773121014450563,0.08333333333333333,-0.03773121014450563,0.08333333333333333,-0.03773121014450563
4QTI,0.15789473684210525,-0.03407990882954985,0.2631578947368421,0.10223972648864955,0.5789473684210527,0.5111986324432477,0.4210526315789474,0.3067191794659486,0.4210526315789474,0.3067191794659486,0.4210526315789474,0.3067191794659486
4QWW,0.0,-0.08149285972734502,0.04761904761904761,-0.023995119808607145,0.23809523809523808,0.20599583986634434,0.19047619047619044,0.1484980999476065,0.19047619047619044,0.1484980999476065,0.14285714285714288,0.0910003600288686
4TSA,0.22222222222222224,0.1850146987684658,0.3333333333333333,0.30905325642564324,0.2962962962962963,0.26770707053991744,0.3333333333333333,0.30905325642564324,0.3333333333333333,0.30905325642564324,0.22222222222222224,0.1850146987684658
4U0R,0.11764705882352941,-0.16308310438707155,0.2941176470588235,0.07975597075864083,0.588235294117647,0.4844877626681614,0.47058823529411764,0.3225950459043532,0.47058823529411764,0.3225950459043532,0.2941176470588235,0.07975597075864083
4U6V,0.08695652173913043,0.016257184368785156,0.0,-0.08493922170207975,0.0,-0.08493922170207975,0.0,-0.08493922170207975,0.0,-0.08493922170207975,0.043478260869565216,-0.034341018666647294
4UTA,0.47826086956521735,0.45685101970859887,0.0,-0.09613699669448815,0.5652173913043479,0.557394295418251,0.3478260869565218,0.3060361061441206,0.3913043478260869,0.3563077439989467,0.1739130434782609,0.10494955472481622
4UV7,0.05405405405405406,0.07488187528219262,0.10810810810810811,0.1793682128852521,0.0,-0.02960446232086685,0.10810810810810811,0.1793682128852521,0.10810810810810811,0.1793682128852521,0.0,-0.02960446232086685
4XAK,0.29166666666666663,0.3557795189372136,0.16666666666666666,0.18851004361598633,0.16666666666666666,0.18851004361598633,0.25,0.3000230271634712,0.25,0.3000230271634712,0.0,-0.03451592347898341
4XMP,0.23255813953488377,0.1675539284468365,0.2790697674418604,0.22304432478221856,0.5581395348837208,0.5559867027945108,0.4186046511627907,0.3895155137883647,0.46511627906976755,0.44500591012374674,0.18604651162790697,0.11206353211145446
4XNY,0.08450704225352113,-0.038648098691313464,0.3098591549295775,0.21857286066599968,0.11267605633802817,-0.0064954787716493215,0.2535211267605634,0.1542676208266714,0.19718309859154928,0.0899623809873431,0.22535211267605634,0.12211500090700725
4XVS,0.030303030303030304,-0.09176152270906121,0.393939393939394,0.3178674689556004,0.12121212121212122,0.0106457252071042,0.33333333333333337,0.2495959703448235,0.33333333333333337,0.2495959703448235,0.21212121212121213,0.11305297312326962
4Y5V,0.03333333333333333,-0.06329585738426102,0.3333333333333333,0.2685857962539957,0.0,-0.10017159667740066,0.13333333333333333,0.04733136049515789,0.13333333333333333,0.04733136049515789,0.16666666666666666,0.08420709978829753
4Y5Y,0.27450980392156865,0.1758191205043434,0.35294117647058826,0.26626559403857275,0.6274509803921569,0.5828282514083755,0.6274509803921569,0.5828282514083755,0.6274509803921569,0.5828282514083755,0.27450980392156865,0.1758191205043434
4YDJ,0.16326530612244897,0.04644935694995982,0.12244897959183672,-0.0007257712023431222,0.6122448979591837,0.5653757666252922,0.32653061224489793,0.23514986955917158,0.3673469387755102,0.2823249977114745,0.24489795918367344,0.1407996132545657
4YDK,0.03508771929824561,-0.07818139316613286,0.14035087719298245,0.03996586143194105,0.07017543859649122,-0.03879897496677489,0.10526315789473684,0.000583443232583081,0.10526315789473684,0.000583443232583081,0.07017543859649122,-0.03879897496677489
4YK4,0.06153846153846154,-0.05375082272297072,0.2769230769230769,0.18812787953039753,0.0923076923076923,-0.019196722401060972,0.24615384615384617,0.15357377920848778,0.24615384615384617,0.15357377920848778,0.0923076923076923,-0.019196722401060972
4YPG,0.05,-0.04179574491887807,0.0,-0.10250635250177395,0.0,-0.10250635250177395,0.0,-0.10250635250177395,0.0,-0.10250635250177395,0.05,-0.04179574491887807
4YQX,0.12000000000000001,-0.04896371106541354,0.12000000000000001,-0.04896371106541354,0.24000000000000002,0.09423204771079588,0.08,-0.09669563065748335,0.12000000000000001,-0.04896371106541354,0.16,-0.001231791473343737
4YUE,0.15789473684210525,0.012979353291279127,0.4210526315789474,0.3374631855732573,0.3157894736842105,0.20766965266046603,0.4210526315789474,0.3374631855732573,0.4736842105263159,0.4023599520296529,0.2631578947368421,0.1427728862040704
4Z5R,0.10526315789473685,-0.08919056665646126,0.31578947368421056,0.17517283954830162,0.5789473684210527,0.5056270973042553,0.47368421052631576,0.3734453942018738,0.47368421052631576,0.3734453942018738,0.26315789473684204,0.1090819879971109
4ZPT,0.34782608695652173,0.22198054491067587,0.43478260869565216,0.32644197780981743,0.43478260869565216,0.32644197780981743,0.4782608695652174,0.37867269425938826,0.4782608695652174,0.37867269425938826,0.30434782608695654,0.1697498284611051
4ZSO,0.3181818181818182,0.25369214656356853,0.3181818181818182,0.25369214656356853,0.5909090909090908,0.5719891254818347,0.5454545454545454,0.518939628995457,0.5454545454545454,0.518939628995457,0.36363636363636365,0.3067416430499462
5A3I,0.17391304347826086,0.08661699416423954,0.13043478260869565,0.03618769297966881,0.3043478260869565,0.23790489771795176,0.2173913043478261,0.13704629534881027,0.2608695652173913,0.187475596533381,0.2173913043478261,0.13704629534881027
5B3J,0.0,-0.08113521413102244,0.16666666666666666,0.11092705056975724,0.08333333333333333,0.014895918219367402,0.16666666666666666,0.11092705056975724,0.16666666666666666,0.11092705056975724,0.08333333333333333,0.014895918219367402
5BV7,0.0425531914893617,-0.02735029040118408,0.0,-0.07677274498577986,0.0,-0.07677274498577986,0.0,-0.07677274498577986,0.0,-0.07677274498577986,0.0425531914893617,-0.02735029040118408
5C7X,0.03571428571428572,-0.04930103211623951,0.07142857142857144,-0.009719680916028216,0.0,-0.0888823833164508,0.07142857142857144,-0.009719680916028216,0.07142857142857144,-0.009719680916028216,0.0,-0.0888823833164508
5CBA,0.5957446808510638,0.49100849833497945,0.5531914893617021,0.4373926278271369,0.723404255319149,0.6518561098585073,0.6808510638297872,0.5982402393506646,0.6808510638297872,0.5982402393506646,0.3829787234042554,0.22292914579576653
5D70,0.47058823529411764,0.28316753611646167,0.47058823529411764,0.28316753611646167,0.5294117647058824,0.3662118616121548,0.6470588235294117,0.5323005126035409,0.6470588235294117,0.5323005126035409,0.4117647058823529,0.2001232106207686
5D8J,0.4102564102564102,0.3082115966794917,0.5641025641025641,0.499168781578742,0.6153846153846154,0.5628211765451587,0.6666666666666667,0.6264735715115756,0.6666666666666667,0.6264735715115756,0.3076923076923077,0.18090680674665818
5D93,0.27906976744186046,0.14720148427453034,0.27906976744186046,0.14720148427453034,0.5581395348837209,0.4847497154557809,0.32558139534883723,0.20345952280473875,0.41860465116279066,0.3159755998651556,0.37209302325581395,0.25971756133494717
5DHV,0.4897959183673469,0.4403085717352181,0.32653061224489793,0.2542741382898953,0.24489795918367346,0.16125692156723392,0.32653061224489793,0.2542741382898953,0.32653061224489793,0.2542741382898953,0.08163265306122448,-0.02477751187808884
5DUM,0.41176470588235287,0.21271042874228452,0.588235294117647,0.4654767174425317,0.35294117647058826,0.12845499917553546,0.5294117647058824,0.38122128787578263,0.5294117647058824,0.38122128787578263,0.2941176470588235,0.0441995696087864
5DUR,0.0,-0.12990381056766578,0.04545454545454545,-0.0769800358919501,0.04545454545454545,-0.0769800358919501,0.04545454545454545,-0.0769800358919501,0.04545454545454545,-0.0769800358919501,0.04545454545454545,-0.0769800358919501
5E94,0.1276595744680851,0.0222101607186349,0.0851063829787234,-0.02665219286236188,0.46808510638297873,0.4131089893666091,0.425531914893617,0.36424663578561234,0.46808510638297873,0.4131089893666091,0.1702127659574468,0.07107251429963168
5EN2,0.6,0.5312477260771545,0.35000000000000003,0.21908292977113425,0.35000000000000003,0.21908292977113425,0.35000000000000003,0.21908292977113425,0.3,0.15664997050993018,0.2,0.031784051987522065
5F3B,0.21739130434782608,0.0639699248253443,0.2608695652173913,0.11627474571194936,0.043478260869565216,-0.1452493587210759,0.08695652173913043,-0.09294453783447085,0.043478260869565216,-0.1452493587210759,0.17391304347826086,0.011665103938739256
5F3H,0.35000000000000003,0.220743144488446,0.25,0.09322939344879873,0.1,-0.09804123311067221,0.1,-0.09804123311067221,0.1,-0.09804123311067221,0.1,-0.09804123311067221
5F96,0.4102564102564102,0.2948157976717055,0.4615384615384615,0.3597752107180135,0.10256410256410255,-0.09494068060614246,0.15384615384615385,-0.02998126755983446,0.15384615384615385,-0.02998126755983446,0.4102564102564102,0.2948157976717055
5F9W,0.10909090909090909,0.028231544780468857,0.43636363636363634,0.39120854910078273,0.07272727272727272,-0.012099233477343796,0.36363636363636365,0.3105469925851574,0.3272727272727273,0.2702162143273448,0.2545454545454546,0.18955465781171946
5FB8,0.09999999999999999,0.008008872337900931,0.3333333333333333,0.26589456161831093,0.03333333333333333,-0.06567275317078763,0.23333333333333334,0.15537212335527809,0.19999999999999998,0.11853131060093379,0.13333333333333333,0.04484968509224522
5FCU,0.43902439024390244,0.26042102044001675,0.5365853658536586,0.38986105426819073,0.8292682926829269,0.7781811557527127,0.6341463414634148,0.5193010880963648,0.6341463414634148,0.5193010880963648,0.2926829268292683,0.06626096969775573
5FHX,0.5581395348837209,0.4454153186906291,0.46511627906976744,0.32784376248802655,0.4186046511627907,0.26905798438672524,0.46511627906976744,0.32784376248802655,0.46511627906976744,0.32784376248802655,0.27906976744186046,0.09270065008282129
5GGT,0.2285714285714286,0.13108062627326908,0.34285714285714286,0.2752693151738651,0.34285714285714286,0.2752693151738651,0.4,0.34736365962416305,0.4571428571428572,0.41945800407446104,0.28571428571428575,0.20317497072356708
5H35,0.21621621621621623,0.08840030530236831,0.2702702702702703,0.1558636961910178,0.5945945945945945,0.5606440415229148,0.5945945945945945,0.5606440415229148,0.5945945945945945,0.5606440415229148,0.2702702702702703,0.1558636961910178
5I9Q,0.08333333333333333,-0.052241774298888294,0.20833333333333334,0.09267008204777673,0.041666666666666664,-0.1005457264144433,0.16666666666666666,0.04436612993222172,0.16666666666666666,0.04436612993222172,0.20833333333333334,0.09267008204777673
5IES,0.18181818181818182,0.11142288673242567,0.2909090909090909,0.23318138060518948,0.0,-0.09150793638884733,0.18181818181818182,0.11142288673242567,0.10909090909090909,0.03025055748391647,0.10909090909090909,0.03025055748391647
5IKC,0.08333333333333334,-0.0751484789106739,0.4583333333333333,0.36665185274965895,0.2916666666666667,0.17029614978951102,0.4583333333333333,0.36665185274965895,0.4583333333333333,0.36665185274965895,0.2916666666666667,0.17029614978951102
5JQ6,0.4571428571428572,0.35300624217877175,0.2857142857142857,0.1317558509540486,0.4571428571428572,0.35300624217877175,0.39999999999999997,0.2792561117705307,0.39999999999999997,0.2792561117705307,0.2285714285714286,0.05800572054580756
5K59,0.11320754716981132,0.0345398474293878,0.2641509433962264,0.20340132375083927,0.22641509433962265,0.1611859546704764,0.3396226415094339,0.287832061911565,0.3396226415094339,0.287832061911565,0.07547169811320754,-0.007675521650975067
5K9K,0.38095238095238093,0.3890538564592394,0.19047619047619047,0.15050988607547217,0.5238095238095238,0.5679618342470648,0.4761904761904761,0.508325841651123,0.5238095238095238,0.5679618342470648,0.23809523809523805,0.210145878671414
5KJR,0.07547169811320754,0.029902270570268386,0.1509433962264151,0.11559780208262291,0.0,-0.055793260942086136,0.03773584905660377,-0.012945495185908875,0.03773584905660377,-0.012945495185908875,0.03773584905660377,-0.012945495185908875
5KVD,0.32653061224489793,0.2920833673772815,0.20408163265306123,0.15263995252999502,0.4489795918367347,0.43152678222456803,0.32653061224489793,0.2920833673772815,0.32653061224489793,0.2920833673772815,0.24489795918367344,0.19912109081242385
5KVG,0.37209302325581395,0.2177968781247842,0.37209302325581395,0.2177968781247842,0.0,-0.2479865443995068,0.09302325581395349,-0.13154068876843403,0.09302325581395349,-0.13154068876843403,0.13953488372093023,-0.07331776095289766
5KW9,0.0,-0.25088785964476623,0.046511627906976744,-0.19252916185783145,0.0,-0.25088785964476623,0.0,-0.25088785964476623,0.0,-0.25088785964476623,0.18604651162790697,-0.017453068497027213
5L0Q,0.0425531914893617,-0.042774745404882,0.0851063829787234,0.005727162564670394,0.0,-0.0912766533744344,0.0425531914893617,-0.042774745404882,0.0425531914893617,-0.042774745404882,0.0,-0.0912766533744344
5L6Y,0.1951219512195122,0.13600922240642832,0.2439024390243903,0.19573501137620772,0.3902439024390244,0.3749123782855459,0.3902439024390244,0.3749123782855459,0.3902439024390244,0.3749123782855459,0.2439024390243903,0.19573501137620772
5LQB,0.0,-0.20720109205909998,0.29411764705882354,0.1777179327147221,0.29411764705882354,0.1777179327147221,0.29411764705882354,0.1777179327147221,0.29411764705882354,0.1777179327147221,0.29411764705882354,0.1777179327147221
5MES,0.35000000000000003,0.2376664458988118,0.4,0.29855619650098675,0.4,0.29855619650098675,0.5499999999999999,0.4812254483075115,0.5499999999999999,0.4812254483075115,0.25,0.11588694469446195
5MVZ,0.16216216216216217,0.0616959559245467,0.3783783783783784,0.3267600628596362,0.3783783783783784,0.3267600628596362,0.3783783783783784,0.3267600628596362,0.3783783783783784,0.3267600628596362,0.16216216216216217,0.0616959559245467
5SX4,0.18604651162790697,0.03871855168893791,0.046511627906976744,-0.1293364386204947,0.09302325581395349,-0.0733181085173505,0.0,-0.18535476872363893,0.0,-0.18535476872363893,0.046511627906976744,-0.1293364386204947
5T5F,0.25531914893617025,0.1538554437923503,0.1702127659574468,0.05547169061901065,0.425531914893617,0.3506229501390296,0.29787234042553196,0.20304732037902012,0.3404255319148936,0.25223919696568997,0.25531914893617025,0.1538554437923503
5TZ2,0.5365853658536585,0.541079145017838,0.5853658536585366,0.5988391494883876,0.4390243902439025,0.42555913607673906,0.5853658536585366,0.5988391494883876,0.5853658536585366,0.5988391494883876,0.24390243902439027,0.1945191181945411
5TZT,0.2105263157894737,0.06741798217438148,0.3684210526315789,0.2644412231839963,0.0,-0.195279672505105,0.052631578947368425,-0.12960525883523338,0.052631578947368425,-0.12960525883523338,0.052631578947368425,-0.12960525883523338
5TZU,0.06060606060606061,-0.06399827513909434,0.30303030303030304,0.268498510641028,0.0,-0.14712247158412492,0.24242424242424243,0.1853743141959974,0.24242424242424243,0.1853743141959974,0.06060606060606061,-0.06399827513909434
5UGY,0.23255813953488372,0.059622231623981184,0.4186046511627907,0.2900947236158412,0.0,-0.22846838336584385,0.4186046511627907,0.2900947236158412,0.4186046511627907,0.2900947236158412,0.23255813953488372,0.059622231623981184
3SE9,0.0,-0.10985197806642237,0.0,-0.10985197806642237,0.03508771929824561,-0.07057989590767637,0.0,-0.10985197806642237,0.0,-0.10985197806642237,0.03508771929824561,-0.07057989590767637
