"residue","predus","ispred","dockpred","annotated"
"216_1TPX",0.0,0.0,0.0112817,0
"183_1TPX",0.1554,0.0,0.00992374,0
"179_1TPX",0.0898,0.0,0.00981928,0
"208_1TPX",0.0,0.0,0.00940144,0
"164_1TPX",0.0,0.0,0.00887914,0
"187_1TPX",0.1351,0.0,0.00867022,0
"209_1TPX",0.0,0.0,0.000835684,0
"212_1TPX",0.0,0.0,0.000313381,0
"182_1TPX",0.0,0.0,0.000313381,0
"651_1UJ3",0.2672,0.015,1,0
"650_1UJ3",0.5265,0.0107,0.948259,0
"678_1UJ3",0.3877,0.117,0.79236,0
"647_1UJ3",0.1384,0.0069,0.627901,0
"689_1UJ3",0.9667,0.1546,0.521615,0
"690_1UJ3",0.994,0.4808,0.479836,0
"635_1UJ3",0.0,0.0,0.454884,0
"637_1UJ3",0.2685,0.0,0.427853,0
"676_1UJ3",0.3065,0.0,0.414845,0
"692_1UJ3",0.7051,0.1419,0.414313,0
"679_1UJ3",0.3364,0.1142,0.411896,0
"645_1UJ3",0.1813,0.0157,0.355851,0
"646_1UJ3",0.2803,0.0138,0.345986,0
"691_1UJ3",0.9724,0.2463,0.344004,0
"633_1UJ3",0.2956,0.0,0.338733,0
"681_1UJ3",0.8007,0.0231,0.337959,0
"648_1UJ3",0.2684,0.0072,0.279449,0
"680_1UJ3",0.1736,0.0233,0.277563,0
"674_1UJ3",0.2566,0.0,0.241828,0
"682_1UJ3",0.9702,0.0117,0.229062,0
"688_1UJ3",0.9851,0.0554,0.224081,0
"652_1UJ3",0.3958,0.0,0.21412,0
"694_1UJ3",0.6433,0.2672,0.203095,0
"644_1UJ3",0.141,0.0092,0.192021,0
"649_1UJ3",0.4721,0.0128,0.178143,0
"653_1UJ3",0.3096,0.0048,0.161025,0
"683_1UJ3",0.9219,0.1451,0.148017,0
"684_1UJ3",0.9687,0.0208,0.139942,0
"685_1UJ3",0.9424,0.0447,0.1397,0
"643_1UJ3",0.0888,0.0088,0.125435,0
"661_1UJ3",0.2885,0.1259,0.11794,0
"654_1UJ3",0.3763,0.0057,0.117795,0
"696_1UJ3",0.1632,0.0827,0.0926983,0
"642_1UJ3",0.1108,0.0104,0.0777563,0
"695_1UJ3",0.4276,0.1236,0.0750967,0
"693_1UJ3",0.5998,0.4857,0.074323,0
"740_1UJ3",0.1703,0.0165,0.0720019,0
"735_1UJ3",0.2421,0.0348,0.069294,0
"610_1UJ3",0.4055,0.0181,0.0691489,0
"658_1UJ3",0.2142,0.0097,0.0658607,0
"731_1UJ3",0.1982,0.016,0.0552224,0
"608_1UJ3",0.2241,0.0057,0.0537234,0
"607_1UJ3",0.3994,0.0089,0.0524178,0
"641_1UJ3",0.1042,0.0132,0.0522727,0
"665_1UJ3",0.2471,0.0157,0.0510155,0
"733_1UJ3",0.1824,0.0202,0.0509671,0
"611_1UJ3",0.4535,0.0115,0.0502418,0
"738_1UJ3",0.3192,0.0288,0.047824,0
"631_1UJ3",0.3884,0.0236,0.0429884,0
"687_1UJ3",1.0,0.0622,0.040764,0
"686_1UJ3",0.912,0.0426,0.0388298,0
"656_1UJ3",0.2634,0.012,0.0384429,0
"699_1UJ3",0.1787,0.0164,0.0382979,0
"620_1UJ3",0.3512,0.0247,0.0380561,0
"606_1UJ3",0.3534,0.0197,0.0378143,0
"672_1UJ3",0.0949,0.0,0.0361219,0
"662_1UJ3",0.0651,0.0,0.0312379,0
"628_1UJ3",0.3952,0.0145,0.0308027,0
"632_1UJ3",0.0,0.0,0.0305126,0
"630_1UJ3",0.3421,0.1658,0.0304642,0
"627_1UJ3",0.3769,0.0,0.0275629,0
"698_1UJ3",0.3593,0.1047,0.0269826,0
"626_1UJ3",0.5265,0.0164,0.0265957,0
"809_1UJ3",0.1728,0.4819,0.026499,0
"677_1UJ3",0.0,0.0,0.0257253,0
"609_1UJ3",0.0,0.0,0.0253385,0
"807_1UJ3",0.1862,0.5298,0.0249516,0
"808_1UJ3",0.1956,0.2708,0.0248066,0
"765_1UJ3",0.1551,0.138,0.0247099,1
"639_1UJ3",0.0,0.0,0.0237911,0
"657_1UJ3",0.0,0.0,0.0236944,0
"810_1UJ3",0.1871,0.1101,0.0227756,0
"697_1UJ3",0.1341,0.0,0.0226789,0
"660_1UJ3",0.0,0.0,0.0224371,0
"714_1UJ3",0.321,0.0183,0.0222921,0
"758_1UJ3",0.1715,0.0,0.0212282,0
"716_1UJ3",0.1661,0.0116,0.0209381,0
"756_1UJ3",0.1784,0.124,0.0207447,1
"739_1UJ3",0.2305,0.0357,0.0203578,0
"804_1UJ3",0.1592,0.046,0.0201644,1
"728_1UJ3",0.1662,0.0116,0.0198743,0
"806_1UJ3",0.5232,0.0477,0.0187621,0
"801_1UJ3",0.1827,0.0143,0.018472,1
"737_1UJ3",0.2658,0.0199,0.0183752,0
"763_1UJ3",0.1872,0.0103,0.0183269,0
"784_1UJ3",0.2352,0.0083,0.0178433,0
"629_1UJ3",0.1815,0.0,0.0175532,0
"612_1UJ3",0.179,0.0,0.0174081,0
"710_1UJ3",0.0878,0.0086,0.0167311,0
"717_1UJ3",0.3472,0.0281,0.0163443,0
"715_1UJ3",0.5821,0.0154,0.0163443,0
"760_1UJ3",0.2106,0.0074,0.0155706,0
"712_1UJ3",0.1308,0.0155,0.0154739,0
"636_1UJ3",0.0,0.0,0.0154739,0
"730_1UJ3",0.1141,0.0076,0.015087,0
"798_1UJ3",0.5236,0.0775,0.014942,0
"797_1UJ3",0.576,0.8524,0.0133946,1
"613_1UJ3",0.0963,0.0343,0.0131044,0
"800_1UJ3",0.1363,0.0155,0.0130561,1
"767_1UJ3",0.1817,0.6044,0.0126209,1
"803_1UJ3",0.237,0.0239,0.0125242,0
"790_1UJ3",0.0456,0.0,0.0121373,1
"786_1UJ3",0.0,0.0,0.0118956,0
"788_1UJ3",0.0,0.0,0.0116054,0
"718_1UJ3",0.3632,0.0172,0.0115571,0
"799_1UJ3",0.2433,0.0529,0.0112669,1
"782_1UJ3",0.2491,0.0093,0.0112186,0
"769_1UJ3",0.1173,0.2381,0.0110251,1
"713_1UJ3",0.1939,0.0,0.0109284,0
"761_1UJ3",0.2431,0.0058,0.0102998,0
"705_1UJ3",0.2131,0.0135,0.0101064,0
"615_1UJ3",0.1755,0.0251,0.0101064,0
"783_1UJ3",0.1406,0.0073,0.00981625,0
"766_1UJ3",0.1702,0.8481,0.0094294,1
"622_1UJ3",0.0748,0.0,0.00909091,0
"762_1UJ3",0.1973,0.0082,0.0089942,0
"664_1UJ3",0.1693,0.0,0.00855899,0
"640_1UJ3",0.0551,0.0642,0.00788201,0
"805_1UJ3",0.0,0.0,0.00754352,0
"736_1UJ3",0.2749,0.043,0.00749516,0
"764_1UJ3",0.1959,0.0257,0.00730174,0
"624_1UJ3",0.3299,0.0118,0.00725338,0
"729_1UJ3",0.1761,0.0084,0.00672147,0
"794_1UJ3",0.2058,0.024,0.00662476,1
"781_1UJ3",0.2544,0.0088,0.00662476,0
"707_1UJ3",0.2115,0.019,0.0065764,0
"774_1UJ3",0.0852,0.0124,0.00638298,0
"704_1UJ3",0.1468,0.0106,0.00633462,0
"795_1UJ3",0.3407,0.0341,0.00623791,0
"614_1UJ3",0.074,0.0,0.00618956,0
"617_1UJ3",0.1997,0.0137,0.00594778,0
"754_1UJ3",0.046,0.0,0.00575435,1
"796_1UJ3",0.1654,0.0,0.00565764,1
"655_1UJ3",0.3687,0.0039,0.00565764,0
"802_1UJ3",0.0867,0.0,0.00560928,0
"749_1UJ3",0.1119,0.0199,0.00560928,1
"659_1UJ3",0.0,0.0,0.00560928,0
"745_1UJ3",0.1319,0.0135,0.00551257,0
"634_1UJ3",0.0,0.0,0.00551257,0
"669_1UJ3",0.1114,0.012,0.0053675,0
"732_1UJ3",0.0,0.0,0.00517408,0
"670_1UJ3",0.0606,0.0,0.00507737,0
"668_1UJ3",0.1488,0.0079,0.00478723,0
"776_1UJ3",0.2457,0.0071,0.00444874,0
"701_1UJ3",0.0907,0.0,0.00435203,0
"771_1UJ3",0.0964,0.0279,0.00430368,1
"719_1UJ3",0.3312,0.1045,0.00425532,0
"750_1UJ3",0.1328,0.0101,0.00420696,0
"752_1UJ3",0.0804,0.0155,0.00391683,1
"720_1UJ3",0.411,0.0249,0.00386847,0
"772_1UJ3",0.1232,0.0193,0.00377176,0
"723_1UJ3",0.186,0.0,0.00377176,0
"709_1UJ3",0.0753,0.0,0.00377176,0
"638_1UJ3",0.0,0.0,0.0037234,0
"722_1UJ3",0.2638,0.0181,0.00362669,1
"625_1UJ3",0.0,0.0,0.00362669,0
"742_1UJ3",0.0616,0.0,0.00357834,0
"770_1UJ3",0.0436,0.0,0.00338491,0
"703_1UJ3",0.0872,0.0,0.00338491,0
"700_1UJ3",0.0,0.0,0.00338491,0
"792_1UJ3",0.0924,0.0,0.00319149,1
"773_1UJ3",0.0979,0.0118,0.00319149,0
"666_1UJ3",0.1987,0.0162,0.00319149,0
"787_1UJ3",0.0,0.0,0.00314313,0
"726_1UJ3",0.0,0.0,0.00314313,0
"785_1UJ3",0.2033,0.0,0.00309478,0
"768_1UJ3",0.1451,0.163,0.00309478,1
"724_1UJ3",0.1819,0.0,0.00290135,0
"757_1UJ3",0.0,0.0,0.00280464,0
"721_1UJ3",0.528,0.0202,0.00275629,0
"618_1UJ3",0.075,0.0,0.00275629,0
"780_1UJ3",0.2502,0.0072,0.00265957,0
"779_1UJ3",0.2482,0.0,0.00265957,0
"759_1UJ3",0.1044,0.0154,0.00251451,0
"711_1UJ3",0.0,0.0,0.00241779,0
"775_1UJ3",0.0,0.0,0.00222437,0
"748_1UJ3",0.153,0.0067,0.00222437,0
"744_1UJ3",0.0897,0.0,0.00212766,0
"616_1UJ3",0.0907,0.0,0.00203095,0
"747_1UJ3",0.0,0.0,0.00198259,0
"708_1UJ3",0.089,0.0,0.00198259,0
"741_1UJ3",0.0909,0.0,0.00193424,0
"778_1UJ3",0.2582,0.0109,0.0016441,0
"746_1UJ3",0.1049,0.0,0.0016441,0
"671_1UJ3",0.0,0.0,0.0016441,0
"793_1UJ3",0.0,0.0,0.0012089,0
"777_1UJ3",0.0,0.0,0.00111219,0
"675_1UJ3",0.0,0.0,0.00111219,0
"734_1UJ3",0.1171,0.0,0.00082205,0
"789_1UJ3",0.0,0.0,0.000676983,0
"667_1UJ3",0.1035,0.0,0.000483559,0
"727_1UJ3",0.0,0.0,0.000338491,0
"673_1UJ3",0.0,0.0,0.000241779,0
"619_1UJ3",0.0,0.0,0.000241779,0
"755_1UJ3",0.0,0.0,0.000193424,0
"706_1UJ3",0.0,0.0,0.000193424,0
"751_1UJ3",0.0,0.0,0.000145068,0
"753_1UJ3",0.0,0.0,9.67118e-05,0
"725_1UJ3",0.0,0.0,4.83559e-05,0
"46_1V7M",0.9408,0.9739,1,0
"141_1V7M",0.8868,0.26,0.99809,0
"136_1V7M",0.722,0.2604,0.884652,0
"140_1V7M",0.7286,0.1707,0.739348,0
"48_1V7M",0.6322,0.0,0.712973,0
"144_1V7M",1.0,0.8312,0.680272,0
"47_1V7M",0.7939,0.7725,0.567251,0
"49_1V7M",0.9589,0.6909,0.548514,0
"52_1V7M",0.4279,0.7539,0.466643,0
"137_1V7M",0.0,0.0,0.43621,0
"133_1V7M",0.2272,0.0,0.347058,0
"129_1V7M",0.3891,0.1469,0.263993,0
"44_1V7M",0.8659,0.4723,0.2591,0
"145_1V7M",0.9429,0.8297,0.225564,0
"20_1V7M",0.1379,0.1429,0.220253,0
"13_1V7M",0.8205,0.1174,0.200859,0
"132_1V7M",0.3326,0.0,0.191073,0
"146_1V7M",0.9604,0.1853,0.186717,0
"9_1V7M",0.7423,0.9459,0.170366,0
"45_1V7M",0.3659,0.3433,0.168576,0
"50_1V7M",0.9138,0.955,0.164996,0
"143_1V7M",0.736,0.0,0.138561,0
"10_1V7M",0.8343,0.7767,0.137725,0
"53_1V7M",0.5191,0.9643,0.134921,0
"98_1V7M",0.4252,0.5208,0.134145,1
"17_1V7M",0.316,0.1294,0.126984,0
"16_1V7M",0.3924,0.0,0.114871,0
"83_1V7M",0.4958,0.4998,0.109321,0
"75_1V7M",0.1665,0.4412,0.1058,1
"78_1V7M",0.1965,0.6905,0.104487,0
"23_1V7M",0.0993,0.0587,0.104308,0
"7_1V7M",0.8591,0.8536,0.097446,0
"8_1V7M",0.7918,0.3247,0.0966106,0
"111_1V7M",0.2343,0.8598,0.0944623,1
"121_1V7M",0.3302,0.3075,0.0921948,0
"79_1V7M",0.4713,0.3037,0.0901062,0
"72_1V7M",0.2508,0.1862,0.0888531,0
"125_1V7M",0.3246,0.4632,0.0875403,0
"147_1V7M",0.7981,0.2263,0.0861081,0
"123_1V7M",0.3473,0.7333,0.0861081,0
"92_1V7M",0.2827,0.1647,0.0859888,0
"14_1V7M",0.5736,0.3801,0.0849147,0
"99_1V7M",0.686,0.9372,0.0834825,0
"88_1V7M",0.2068,0.7358,0.081752,0
"25_1V7M",0.2115,0.0491,0.0810359,0
"82_1V7M",0.3878,0.2846,0.0799021,0
"151_1V7M",0.8776,0.202,0.075188,0
"102_1V7M",0.686,0.8965,0.0749493,1
"106_1V7M",0.7316,0.9705,0.0747106,1
"84_1V7M",0.2271,0.6183,0.0743525,0
"114_1V7M",0.2514,0.0593,0.0742332,1
"80_1V7M",0.2964,0.2601,0.0738155,0
"28_1V7M",0.5487,0.9154,0.0736961,0
"81_1V7M",0.1227,0.5592,0.0733381,0
"24_1V7M",0.2509,0.0252,0.0722043,0
"126_1V7M",0.1811,0.0,0.0695787,0
"149_1V7M",0.5921,0.3263,0.0682659,0
"105_1V7M",0.1039,0.0,0.0673708,1
"76_1V7M",0.2116,0.1748,0.0665354,0
"148_1V7M",0.9434,0.1675,0.0640888,0
"95_1V7M",0.2706,0.3808,0.0633727,0
"113_1V7M",0.3008,0.1472,0.0619406,1
"56_1V7M",0.2741,0.319,0.0609858,0
"119_1V7M",0.6736,0.2811,0.0609858,0
"27_1V7M",0.3211,0.462,0.0605681,0
"18_1V7M",0.2283,0.0873,0.0580021,0
"55_1V7M",0.2776,0.4839,0.0571071,0
"138_1V7M",0.2868,0.0,0.0561523,0
"85_1V7M",0.2243,0.9312,0.0560926,0
"21_1V7M",0.1,0.1957,0.0556749,0
"110_1V7M",0.1699,0.989,0.0550185,1
"109_1V7M",0.3551,0.9497,0.0543024,1
"30_1V7M",0.4008,0.5491,0.0541831,0
"115_1V7M",0.2402,0.0473,0.0537654,1
"37_1V7M",0.423,0.0672,0.0530493,0
"91_1V7M",0.2363,0.0,0.0529299,0
"71_1V7M",0.2041,0.2377,0.0517365,1
"40_1V7M",0.4199,0.3507,0.0492302,0
"112_1V7M",0.0793,0.5893,0.0488125,1
"103_1V7M",0.684,0.0,0.0486932,0
"117_1V7M",0.5518,0.1039,0.0471417,0
"31_1V7M",0.4183,0.5862,0.0459482,0
"101_1V7M",0.1462,0.0,0.0456498,0
"87_1V7M",0.0,0.0,0.0449338,0
"118_1V7M",0.4473,0.3837,0.0436806,0
"51_1V7M",0.0,0.0,0.043621,0
"96_1V7M",0.2303,0.0,0.0435613,0
"38_1V7M",0.3119,0.0846,0.0428452,0
"12_1V7M",0.0,0.0,0.0425468,0
"107_1V7M",0.602,0.68,0.0422485,0
"29_1V7M",0.2137,0.0,0.041234,0
"57_1V7M",0.2512,0.205,0.0391455,1
"94_1V7M",0.0,0.0,0.0384891,0
"120_1V7M",0.3978,0.3894,0.0382504,0
"54_1V7M",0.2539,0.606,0.0381907,0
"36_1V7M",0.6418,0.1943,0.0380714,0
"116_1V7M",0.5583,0.0883,0.0360425,0
"122_1V7M",0.2831,0.5321,0.0341926,0
"89_1V7M",0.1357,0.0,0.0334765,0
"33_1V7M",0.2501,0.8847,0.0327008,0
"11_1V7M",0.8751,0.4539,0.0320444,0
"150_1V7M",0.3492,0.0,0.0301945,0
"26_1V7M",0.1063,0.0,0.0298962,0
"61_1V7M",0.1507,0.1302,0.0291801,1
"22_1V7M",0.1167,0.0,0.0288221,0
"69_1V7M",0.2746,0.0,0.0287624,0
"68_1V7M",0.1815,0.0,0.0285237,1
"32_1V7M",0.2823,0.8329,0.0270319,0
"39_1V7M",0.1455,0.0,0.0269125,0
"108_1V7M",0.1003,0.0,0.0259578,0
"34_1V7M",0.4345,0.3925,0.0249433,0
"58_1V7M",0.1309,0.1827,0.0214823,1
"130_1V7M",0.0,0.0,0.0198711,0
"59_1V7M",0.0,0.0,0.0187373,0
"135_1V7M",0.0,0.0,0.0184986,0
"15_1V7M",0.3729,0.0,0.0183793,0
"62_1V7M",0.1509,0.0915,0.0180212,0
"73_1V7M",0.0,0.0,0.0111588,0
"43_1V7M",0.2253,0.0,0.0100251,0
"100_1V7M",0.0,0.0,0.00859291,0
"128_1V7M",0.0,0.0,0.00739945,0
"35_1V7M",0.0,0.0,0.00716076,0
"86_1V7M",0.1466,0.0,0.00650436,0
"65_1V7M",0.0,0.0,0.00638501,0
"124_1V7M",0.0,0.0,0.00584795,0
"142_1V7M",0.4619,0.0,0.00560926,0
"41_1V7M",0.0,0.0,0.00328201,0
"134_1V7M",0.0,0.0,0.00298365,0
"77_1V7M",0.0,0.0,0.00256594,0
"19_1V7M",0.0,0.0,0.00244659,0
"66_1V7M",0.39,0.0,0.000954768,0
"42_1V7M",0.0,0.0,0.000954768,0
"93_1V7M",0.0,0.0,0.000716076,0
"90_1V7M",0.0,0.0,0.00059673,0
"74_1V7M",0.0,0.0,0.00059673,0
"60_1V7M",0.0,0.0,0.00059673,0
"104_1V7M",0.0,0.0,0.000537057,0
"64_1V7M",0.0,0.0,0.000417711,0
"67_1V7M",0.0,0.0,0.000358038,0
"139_1V7M",0.0,0.0,0.000238692,0
"131_1V7M",0.0,0.0,0.000238692,0
"127_1V7M",0.0,0.0,0.000238692,0
"70_1V7M",0.0,0.0,0.000179019,0
"97_1V7M",0.0,0.0,0.000119346,0
"63_1V7M",0.0,0.0,0.000119346,0
"188_1W72",0.8693,0.8549,1,0
"274_1W72",0.5197,0.769,0.988506,0
"192_1W72",0.9869,0.979,0.951293,0
"234_1W72",0.91,0.9658,0.936925,0
"204_1W72",0.5972,0.961,0.874569,0
"190_1W72",0.9444,0.0,0.812213,0
"84_1W72",0.5878,0.793,0.751868,1
"189_1W72",0.9503,0.0,0.733908,0
"191_1W72",0.5485,0.9255,0.720402,0
"138_1W72",0.9609,0.9856,0.699713,0
"244_1W72",0.5092,0.0,0.693103,0
"86_1W72",0.9211,0.9809,0.690517,0
"202_1W72",0.5395,0.0,0.611494,0
"142_1W72",0.9218,0.9721,0.592241,0
"232_1W72",0.9936,0.9729,0.589799,0
"235_1W72",0.9135,0.9569,0.580029,0
"145_1W72",0.69,0.9636,0.577155,1
"242_1W72",0.3341,0.962,0.568966,0
"273_1W72",0.3535,0.8752,0.55158,0
"193_1W72",1.0,0.9524,0.5375,0
"236_1W72",0.4548,0.9737,0.535345,0
"229_1W72",0.978,0.9833,0.510776,0
"206_1W72",0.4518,0.9168,0.500575,0
"85_1W72",0.7024,0.9722,0.500287,0
"187_1W72",0.6108,0.0511,0.481753,0
"83_1W72",0.6752,0.5636,0.450287,0
"237_1W72",0.7608,0.9698,0.432759,0
"231_1W72",0.9037,0.5243,0.424856,0
"146_1W72",0.5579,0.975,0.424856,1
"141_1W72",0.8392,0.931,0.398851,0
"139_1W72",0.3828,0.0,0.38477,0
"186_1W72",0.2686,0.1802,0.378879,0
"272_1W72",0.2468,0.0,0.371408,0
"137_1W72",0.8365,0.3387,0.348707,0
"121_1W72",0.8754,0.7575,0.339224,0
"194_1W72",0.5903,0.8882,0.338506,0
"27_1W72",0.1183,0.9766,0.336207,0
"80_1W72",0.2703,0.9823,0.320977,1
"8_1W72",0.4765,0.9013,0.31408,0
"255_1W72",0.263,0.9214,0.313075,0
"87_1W72",0.8097,0.9505,0.312213,0
"238_1W72",0.6633,0.9674,0.306178,0
"21_1W72",0.3621,0.9607,0.294971,0
"150_1W72",0.7214,0.7449,0.291379,0
"155_1W72",0.4213,0.9775,0.29023,1
"96_1W72",0.7471,0.8698,0.28046,0
"10_1W72",0.3225,0.9741,0.254741,0
"254_1W72",0.0999,0.0,0.252874,0
"23_1W72",0.2944,0.9442,0.25273,0
"48_1W72",0.1976,0.9192,0.250718,0
"271_1W72",0.3542,0.6377,0.250718,0
"120_1W72",0.9282,0.962,0.245833,0
"200_1W72",0.6807,0.0,0.24569,0
"73_1W72",0.362,0.9716,0.242529,1
"25_1W72",0.1656,0.0,0.241523,0
"119_1W72",0.3594,0.8637,0.234626,0
"76_1W72",0.1862,0.9654,0.233477,1
"230_1W72",0.9285,0.5105,0.232471,0
"72_1W72",0.183,0.9322,0.231322,1
"65_1W72",0.1298,0.8067,0.230603,1
"32_1W72",0.1849,0.4424,0.224282,0
"270_1W72",0.865,0.5252,0.223563,0
"122_1W72",0.963,0.9886,0.214511,0
"69_1W72",0.2102,0.9174,0.210057,1
"156_1W72",0.237,0.4952,0.206897,0
"233_1W72",0.7848,0.9108,0.205891,0
"35_1W72",0.1046,0.9743,0.202155,0
"252_1W72",0.4494,0.9656,0.196408,0
"149_1W72",0.4558,0.9107,0.192241,0
"147_1W72",0.5371,0.9652,0.191667,0
"79_1W72",0.2019,0.9171,0.187644,1
"136_1W72",0.932,0.7035,0.173276,0
"241_1W72",0.4408,0.0,0.172989,0
"66_1W72",0.1887,0.9367,0.17227,1
"268_1W72",0.4184,0.8581,0.171983,0
"12_1W72",0.5087,0.9303,0.171552,0
"94_1W72",0.3281,0.9584,0.170833,0
"88_1W72",0.7589,0.8257,0.170833,0
"212_1W72",0.2652,0.9467,0.16523,0
"92_1W72",0.4257,0.981,0.163362,0
"195_1W72",0.4229,0.9696,0.162356,0
"158_1W72",0.6405,0.6866,0.161063,0
"39_1W72",0.1952,0.3289,0.160632,0
"154_1W72",0.4374,0.8858,0.15977,0
"196_1W72",0.8472,0.8124,0.158477,0
"151_1W72",0.4609,0.8925,0.158046,0
"128_1W72",0.68,0.4312,0.157759,0
"98_1W72",0.3036,0.9468,0.151149,0
"30_1W72",0.1415,0.5762,0.150144,0
"267_1W72",0.6005,0.9709,0.149282,0
"77_1W72",0.1708,0.944,0.148994,0
"163_1W72",0.2815,0.9801,0.148563,0
"111_1W72",0.274,0.8307,0.147557,0
"226_1W72",0.9769,0.839,0.145115,0
"248_1W72",0.3767,0.9683,0.143678,0
"14_1W72",0.2356,0.9594,0.141379,0
"159_1W72",0.2806,0.9241,0.140517,0
"93_1W72",0.1571,0.0,0.137644,0
"82_1W72",0.57,0.7585,0.137356,0
"113_1W72",0.5036,0.0,0.137356,0
"89_1W72",0.6299,0.638,0.136207,1
"108_1W72",0.4248,0.9142,0.134914,0
"62_1W72",0.103,0.5525,0.133908,0
"115_1W72",0.2909,0.9893,0.133333,0
"37_1W72",0.099,0.0,0.128879,0
"266_1W72",0.3714,0.0,0.12658,0
"227_1W72",0.7119,0.9771,0.125575,0
"198_1W72",0.3218,0.8486,0.125287,0
"110_1W72",0.5613,0.9495,0.125144,0
"251_1W72",0.3734,0.9678,0.120115,0
"17_1W72",0.2654,0.9631,0.116667,0
"118_1W72",0.0,0.0,0.116236,0
"75_1W72",0.208,0.6371,0.115086,1
"90_1W72",0.4922,0.94,0.111638,0
"6_1W72",0.3568,0.0,0.110201,0
"207_1W72",0.1654,0.4039,0.109914,0
"70_1W72",0.1073,0.0,0.106753,0
"228_1W72",0.7183,0.9393,0.103879,0
"152_1W72",0.173,0.0,0.101724,0
"225_1W72",0.8891,0.8667,0.0997126,0
"2_1W72",0.2409,0.9281,0.0994253,0
"161_1W72",0.2978,0.9194,0.0988506,0
"239_1W72",0.3919,0.5665,0.0948276,0
"269_1W72",0.4129,0.5755,0.0946839,0
"109_1W72",0.361,0.6136,0.0913793,0
"240_1W72",0.1521,0.0,0.0902299,0
"214_1W72",0.3415,0.4901,0.0899425,0
"9_1W72",0.0,0.0,0.0886494,0
"264_1W72",0.1968,0.3398,0.0877874,0
"99_1W72",0.1706,0.0,0.0857759,0
"185_1W72",0.0,0.0,0.0853448,0
"114_1W72",0.2202,0.0,0.0849138,0
"184_1W72",0.1927,0.426,0.0843391,0
"105_1W72",0.4443,0.9895,0.0837644,0
"262_1W72",0.4293,0.5687,0.0813218,0
"106_1W72",0.4817,0.5991,0.0797414,0
"131_1W72",0.5853,0.7855,0.078592,0
"91_1W72",0.2578,0.2836,0.0778736,0
"102_1W72",0.2445,0.0,0.0761494,0
"243_1W72",0.3244,0.0,0.0758621,0
"1_1W72",0.3708,0.6146,0.075,0
"58_1W72",0.1333,0.7133,0.074569,0
"68_1W72",0.2033,0.8617,0.0724138,1
"211_1W72",0.1663,0.0,0.0721264,0
"197_1W72",0.8554,0.9015,0.0718391,0
"148_1W72",0.3097,0.9629,0.070977,0
"29_1W72",0.1641,0.0,0.0704023,0
"97_1W72",0.0,0.0,0.0701149,0
"253_1W72",0.1432,0.9451,0.0693966,0
"162_1W72",0.1937,0.9298,0.0689655,0
"41_1W72",0.2878,0.0455,0.0688218,0
"40_1W72",0.0994,0.127,0.0676724,0
"166_1W72",0.1719,0.9609,0.0658046,0
"223_1W72",0.3413,0.9086,0.0652299,0
"157_1W72",0.239,0.0,0.0650862,0
"213_1W72",0.1869,0.0,0.0632184,0
"144_1W72",0.3442,0.6038,0.0632184,0
"134_1W72",0.9676,0.3779,0.0619253,0
"15_1W72",0.4126,0.9829,0.0609195,0
"129_1W72",0.6383,0.2624,0.0604885,0
"135_1W72",0.8645,0.1272,0.0603448,0
"169_1W72",0.1418,0.5693,0.0587644,0
"117_1W72",0.9282,0.0,0.0560345,0
"181_1W72",0.1689,0.8698,0.0545977,0
"63_1W72",0.0678,0.0,0.0534483,0
"265_1W72",0.1179,0.0,0.0525862,0
"143_1W72",0.3215,0.0,0.0524425,0
"256_1W72",0.1573,0.9633,0.0522989,0
"61_1W72",0.1396,0.4377,0.0521552,0
"183_1W72",0.2268,0.6639,0.0520115,0
"19_1W72",0.2708,0.6236,0.0497126,0
"123_1W72",0.564,0.0,0.0494253,0
"182_1W72",0.1405,0.858,0.0488506,0
"53_1W72",0.1481,0.5649,0.0479885,0
"16_1W72",0.641,0.8395,0.0479885,0
"4_1W72",0.2616,0.0,0.0478448,0
"222_1W72",0.1631,0.9142,0.0478448,0
"50_1W72",0.2174,0.3903,0.0474138,0
"127_1W72",0.3855,0.2194,0.0442529,0
"263_1W72",0.1859,0.0,0.0426724,0
"47_1W72",0.1952,0.2505,0.0416667,0
"46_1W72",0.1536,0.0539,0.0393678,0
"220_1W72",0.1865,0.7077,0.0392241,0
"3_1W72",0.0901,0.0,0.0382184,0
"221_1W72",0.4069,0.4536,0.0376437,0
"31_1W72",0.0951,0.8332,0.0369253,0
"42_1W72",0.1362,0.0477,0.0362069,0
"116_1W72",0.5681,0.0,0.0360632,0
"104_1W72",0.0,0.0,0.0360632,0
"49_1W72",0.0558,0.0,0.0343391,0
"18_1W72",0.2648,0.8486,0.0343391,0
"216_1W72",0.4288,0.0,0.033477,0
"219_1W72",0.1378,0.9427,0.0327586,0
"57_1W72",0.2418,0.185,0.0317529,0
"246_1W72",0.0,0.0,0.0317529,0
"43_1W72",0.2237,0.0838,0.0314655,0
"67_1W72",0.0,0.0,0.0288793,0
"224_1W72",0.2326,0.8863,0.028592,0
"180_1W72",0.1225,0.3785,0.0280172,0
"170_1W72",0.0803,0.5251,0.0278736,0
"133_1W72",0.0,0.0,0.0275862,0
"13_1W72",0.1961,0.0,0.0271552,0
"55_1W72",0.0554,0.0,0.0268678,0
"250_1W72",0.2337,0.9674,0.0261494,0
"260_1W72",0.186,0.0,0.0258621,0
"125_1W72",0.7444,0.4955,0.0257184,0
