,predus_fscore,predus_mcc,ispred_fscore,ispred_mcc,dockpred_fscore,dockpred_mcc,logisticregresion_fscore,logisticregresion_mcc,linearregression_fscore,linearregression_mcc,randomforest_fscore,randomforest_mcc
3X3F,0.0,-0.09240607992809956,0.2916666666666667,0.24743893668246972,0.041666666666666664,-0.043856791840875375,0.25,0.19888964859524552,0.20833333333333334,0.15034036050802135,0.2916666666666667,0.24743893668246972
3ZKM,0.12121212121212123,-0.12757965011719052,0.5454545454545454,0.44884840541229754,0.30303030303030304,0.11946094510973293,0.4848484848484849,0.3665015403366564,0.4848484848484849,0.3665015403366564,0.36363636363636365,0.20180781018537408
4AEI,0.3728813559322034,0.31651563841693076,0.2711864406779661,0.2042964575236553,0.3728813559322034,0.31651563841693076,0.3728813559322034,0.31651563841693076,0.3728813559322034,0.31651563841693076,0.2033898305084746,0.12948367026147167
4AG4,0.4571428571428572,0.26360330759005673,0.34285714285714286,0.10444659357341869,0.17142857142857143,-0.13428847745153832,0.4,0.1840249505817377,0.4,0.1840249505817377,0.2285714285714286,-0.054710120443219316
4AL8,0.04081632653061224,-0.03175306234536308,0.32653061224489793,0.2931051908802746,0.0,-0.0781613842347399,0.24489795918367344,0.20028854710152097,0.20408163265306123,0.15388022521214414,0.12244897959183672,0.06106358143339054
4BZ1,0.4705882352941176,0.41327963235344106,0.1764705882352941,0.03191048008755383,0.0588235294117647,-0.12063718081880107,0.2352941176470588,0.10818431054073128,0.2352941176470588,0.10818431054073128,0.2352941176470588,0.10818431054073128
4BZ2,0.5142857142857143,0.4508361457476037,0.4571428571428571,0.3768647574125047,0.1714285714285714,0.007007815737009385,0.4,0.3028933690774056,0.4,0.3028933690774056,0.4,0.3028933690774056
4CMH,0.09523809523809525,-0.1466241112956809,0.14285714285714288,-0.08588860075897627,0.3333333333333333,0.1570534413878423,0.04761904761904762,-0.20735962183238554,0.04761904761904762,-0.20735962183238554,0.04761904761904762,-0.20735962183238554
4CNI,0.11111111111111112,-0.0052540693749273375,0.14814814814814817,0.03677848562449137,0.0,-0.13135173437318345,0.14814814814814817,0.03677848562449137,0.14814814814814817,0.03677848562449137,0.1851851851851852,0.07881104062391006
4D3C,0.04878048780487805,-0.07713317514665995,0.1951219512195122,0.09615705242498415,0.0975609756097561,-0.019369765956111916,0.14634146341463417,0.038393643234436114,0.0975609756097561,-0.019369765956111916,0.1951219512195122,0.09615705242498415
4DGI,0.4444444444444444,0.41620539250102073,0.2777777777777778,0.20733478962227972,0.1111111111111111,-0.0015358132564613311,0.2222222222222222,0.13771125532936604,0.2222222222222222,0.13771125532936604,0.1111111111111111,-0.0015358132564613311
4DN4,0.3529411764705882,0.2577931473846543,0.1764705882352941,0.027934241976665327,0.0588235294117647,-0.12530502829532733,0.0588235294117647,-0.12530502829532733,0.1176470588235294,-0.048685393159331,0.1176470588235294,-0.048685393159331
4DQO,0.5806451612903226,0.48990021156853997,0.5806451612903226,0.48990021156853997,0.12903225806451613,-0.14592772259488426,0.45161290322580644,0.30823508752184736,0.45161290322580644,0.30823508752184736,0.5161290322580645,0.39906764954519364
4DTG,0.1176470588235294,-0.06842714554540208,0.2352941176470588,0.0879777585583741,0.1764705882352941,0.00977530650648601,0.1176470588235294,-0.06842714554540208,0.1176470588235294,-0.06842714554540208,0.1764705882352941,0.00977530650648601
4EDW,0.3243243243243243,0.02615328904829707,0.2162162162162162,-0.13076644524148537,0.1081081081081081,-0.2876861795312678,0.2162162162162162,-0.13076644524148537,0.27027027027027023,-0.05230657809659414,0.27027027027027023,-0.05230657809659414
4ETQ,0.34146341463414637,0.19174931695984018,0.4390243902439025,0.3148910801450587,0.39024390243902435,0.2533201985524494,0.39024390243902435,0.2533201985524494,0.39024390243902435,0.2533201985524494,0.19512195121951217,0.007036672182012484
4F15,0.32,0.23224586069196917,0.4799999999999999,0.41509614653527327,0.23999999999999996,0.14082071777031713,0.4799999999999999,0.41509614653527327,0.44,0.36938357507444725,0.16,0.04939557484866509
4F2M,0.0,-0.08720882180168556,0.05,-0.025697897333412045,0.0,-0.08720882180168556,0.0,-0.08720882180168556,0.0,-0.08720882180168556,0.05,-0.025697897333412045
4F37,0.3157894736842105,0.25180177358440625,0.3684210526315789,0.31698450220731994,0.3684210526315789,0.31698450220731994,0.3684210526315789,0.31698450220731994,0.3684210526315789,0.31698450220731994,0.2631578947368421,0.18661904496149256
4FFY,0.5454545454545454,0.5602309306457239,0.30303030303030304,0.23363165794605226,0.42424242424242425,0.39693129429588814,0.5454545454545454,0.5602309306457239,0.5454545454545454,0.5602309306457239,0.30303030303030304,0.23363165794605226
4FP8,0.24999999999999994,0.0005792625786419952,0.41666666666666663,0.22301609277716816,0.3333333333333333,0.11179767767790508,0.37499999999999994,0.16740688522753663,0.37499999999999994,0.16740688522753663,0.37499999999999994,0.16740688522753663
4FQJ,0.0,-0.10097730019708807,0.04081632653061225,-0.054740325896316167,0.163265306122449,0.08397059700599956,0.04081632653061225,-0.054740325896316167,0.04081632653061225,-0.054740325896316167,0.0816326530612245,-0.008503351595544259
4G6J,0.07999999999999999,-0.004346958227018891,0.19999999999999998,0.13137473752768203,0.31999999999999995,0.267096433282383,0.19999999999999998,0.13137473752768203,0.19999999999999998,0.13137473752768203,0.15999999999999998,0.08613417227611506
4G6M,0.25531914893617025,0.11414696417179854,0.12765957446808512,-0.039105904392190236,0.0425531914893617,-0.1412744834348494,0.0851063829787234,-0.09019019391351983,0.12765957446808512,-0.039105904392190236,0.2978723404255319,0.16523125369312813
4GMS,0.044444444444444446,-0.12275279478305913,0.08888888888888889,-0.06973781964486837,0.08888888888888889,-0.06973781964486837,0.044444444444444446,-0.12275279478305913,0.044444444444444446,-0.12275279478305913,0.044444444444444446,-0.12275279478305913
4H8W,0.0,-0.08574108399091805,0.0,-0.08574108399091805,0.04,-0.04033998916933818,0.0,-0.08574108399091805,0.0,-0.08574108399091805,0.0,-0.08574108399091805
4HC1,0.19607843137254902,0.13641552140465063,0.23529411764705882,0.1805052390622834,0.47058823529411764,0.44504354500808013,0.3137254901960784,0.268684674377549,0.2745098039215686,0.2245949567199162,0.39215686274509803,0.35686410969281457
4HCR,0.17391304347826086,0.07269653309800587,0.5217391304347826,0.48258694849930833,0.13043478260869565,0.021460231172843063,0.5217391304347826,0.48258694849930833,0.5217391304347826,0.48258694849930833,0.13043478260869565,0.021460231172843063
4HF5,0.2916666666666667,0.19485571585149872,0.5,0.43713663238643097,0.3333333333333333,0.24331189915848517,0.5,0.43713663238643097,0.5,0.43713663238643097,0.2916666666666667,0.19485571585149872
4HJ0,0.0,-0.08792969360848962,0.0,-0.08792969360848962,0.0,-0.08792969360848962,0.0,-0.08792969360848962,0.0,-0.08792969360848962,0.0392156862745098,-0.04367560439105899
4HKX,0.35,0.17785945835997752,0.55,0.4365641250653994,0.7999999999999999,0.7599449584471767,0.55,0.4365641250653994,0.55,0.4365641250653994,0.5,0.3718879583890439
4HWB,0.0851063829787234,-0.030442954117128225,0.2978723404255319,0.21479195404862694,0.0,-0.1285369173834303,0.1702127659574468,0.06765100914917384,0.1702127659574468,0.06765100914917384,0.0851063829787234,-0.030442954117128225
4I77,0.043478260869565216,-0.20537624495874754,0.17391304347826086,-0.0401823087962767,0.043478260869565216,-0.20537624495874754,0.17391304347826086,-0.0401823087962767,0.13043478260869565,-0.09524695418376698,0.2608695652173913,0.06994698197870387
4IJ3,0.0,-0.27515509392036647,0.3333333333333333,0.15237421677054622,0.04761904761904762,-0.21407947810737896,0.28571428571428575,0.09129860095755868,0.28571428571428575,0.09129860095755868,0.23809523809523808,0.030222985144571148
4IRZ,0.4489795918367347,0.39349102134222125,0.32653061224489793,0.25389150962122575,0.3673469387755102,0.3004246801948909,0.4897959183673469,0.4400241919158864,0.4489795918367347,0.39349102134222125,0.3673469387755102,0.3004246801948909
4J6R,0.06451612903225806,0.0006787756911149765,0.0,-0.06976305714237259,0.0,-0.06976305714237259,0.0,-0.06976305714237259,0.0,-0.06976305714237259,0.03225806451612903,-0.034542140725628806
4JLR,0.12307692307692308,0.01696235777674773,0.4,0.3274422714065423,0.03076923076923077,-0.08653094676651713,0.2769230769230769,0.18945119868218915,0.24615384615384617,0.15495343050110086,0.1846153846153846,0.0859578941389243
4JPK,0.3428571428571428,0.22173855912844193,0.4,0.29647266609395384,0.1714285714285714,-0.002463761768093799,0.4571428571428571,0.37120677305946576,0.5142857142857143,0.4459408800249776,0.3428571428571428,0.22173855912844193
4JPW,0.0784313725490196,-0.08877626460840139,0.35294117647058826,0.23562002304871313,0.11764705882352941,-0.042433937800242176,0.1568627450980392,0.003908389007917043,0.1568627450980392,0.003908389007917043,0.1568627450980392,0.003908389007917043
4JR9,0.0634920634920635,-0.03613847236363296,0.380952380952381,0.3155663033181521,0.22222222222222224,0.1397139154772596,0.253968253968254,0.1748843930454381,0.253968253968254,0.1748843930454381,0.1904761904761905,0.10454343790908108
4JZJ,0.0,-0.055093048094343074,0.0,-0.055093048094343074,0.0,-0.055093048094343074,0.0,-0.055093048094343074,0.0,-0.055093048094343074,0.0,-0.055093048094343074
4K2U,0.04166666666666667,-0.05523899710663475,0.0,-0.10285882219856125,0.2916666666666667,0.23047995344492428,0.04166666666666667,-0.05523899710663475,0.0,-0.10285882219856125,0.08333333333333334,-0.007619172014708241
4K3J,0.0,-0.09665807521958339,0.05,-0.0345423842477508,0.0,-0.09665807521958339,0.0,-0.09665807521958339,0.0,-0.09665807521958339,0.0,-0.09665807521958339
4K94,0.0,-0.05976884273719368,0.0,-0.05976884273719368,0.2222222222222222,0.19092824763270203,0.0,-0.05976884273719368,0.0,-0.05976884273719368,0.07407407407407407,0.023796854052771557
4KI5,0.04081632653061224,-0.095076027506949,0.20408163265306123,0.09362448510226276,0.12244897959183672,-0.0007257712023431222,0.16326530612244897,0.04644935694995982,0.16326530612244897,0.04644935694995982,0.20408163265306123,0.09362448510226276
4KUC,0.0,-0.17964007443883834,0.22222222222222224,0.08443083498625402,0.22222222222222224,0.08443083498625402,0.1333333333333333,-0.02119752878378292,0.044444444444444446,-0.12682589255381985,0.044444444444444446,-0.12682589255381985
4L5F,0.0,-0.09045024083278398,0.13953488372093023,0.07653481916620183,0.18604651162790697,0.13219650583253043,0.18604651162790697,0.13219650583253043,0.18604651162790697,0.13219650583253043,0.13953488372093023,0.07653481916620183
4LEO,0.0,-0.21656860526012012,0.05555555555555555,-0.14558625303439512,0.0,-0.21656860526012012,0.0,-0.21656860526012012,0.0,-0.21656860526012012,0.1111111111111111,-0.07460390080867013
4LF3,0.03508771929824561,-0.008101300311509345,0.10526315789473684,0.07127782711050659,0.21052631578947367,0.1903465182435305,0.10526315789473684,0.07127782711050659,0.10526315789473684,0.07127782711050659,0.14035087719298245,0.11096739082151456
4LIQ,0.47368421052631576,0.36178402557246814,0.26315789473684204,0.09221945749886443,0.6842105263157895,0.6313485936460719,0.4210526315789474,0.29439288355406723,0.4210526315789474,0.29439288355406723,0.26315789473684204,0.09221945749886443
4LQF,0.0,-0.0572129567690623,0.0,-0.0572129567690623,0.03773584905660377,-0.014303239192265576,0.0,-0.0572129567690623,0.0,-0.0572129567690623,0.0,-0.0572129567690623
4LSU,0.0625,-0.16289607185931837,0.18749999999999997,0.003194040624692517,0.0,-0.2459411281013238,0.125,-0.07985101561731292,0.125,-0.07985101561731292,0.125,-0.07985101561731292
4LU5,0.08823529411764705,-0.01675709643107304,0.3823529411764706,0.3114027086774407,0.14705882352941174,0.0488748645906297,0.2941176470588235,0.21295476714488656,0.2647058823529411,0.18013878663403518,0.2647058823529411,0.18013878663403518
4LVN,0.05405405405405406,-0.19925704942517158,0.21621621621621623,0.011432781524395091,0.05405405405405406,-0.19925704942517158,0.21621621621621623,0.011432781524395091,0.16216216216216214,-0.05879716212546047,0.0,-0.26948699307502716
4M48,0.04347826086956522,-0.0349062731536608,0.0,-0.0846212682512989,0.0,-0.0846212682512989,0.0,-0.0846212682512989,0.0,-0.0846212682512989,0.04347826086956522,-0.0349062731536608
4M62,0.0,-0.05303700004403565,0.04081632653061224,-0.005195461228803492,0.0,-0.05303700004403565,0.0,-0.05303700004403565,0.0,-0.05303700004403565,0.0,-0.05303700004403565
4MWF,0.45,0.3832068079081042,0.45,0.3832068079081042,0.7000000000000001,0.6836375838448306,0.45,0.3832068079081042,0.5,0.44329296309544947,0.4,0.3231206527207589
4NNP,0.358974358974359,0.3205250158944166,0.20512820512820512,0.13217526428635737,0.5641025641025641,0.5716580180384956,0.2564102564102564,0.1949585148223771,0.2564102564102564,0.1949585148223771,0.20512820512820512,0.13217526428635737
4NZR,0.6046511627906976,0.6349347025503743,0.5581395348837209,0.5796387965675054,0.4651162790697674,0.4690469846017675,0.6046511627906976,0.6349347025503743,0.6046511627906976,0.6349347025503743,0.32558139534883723,0.30315926665316073
4O58,0.39534883720930236,0.3268604022497388,0.3255813953488372,0.24496881118932906,0.627906976744186,0.5998323724511044,0.39534883720930236,0.3268604022497388,0.4186046511627907,0.35415759926987533,0.37209302325581395,0.29956320522960217
4O9H,0.0,-0.08259126233700549,0.0,-0.08259126233700549,0.12244897959183672,0.057236959376932114,0.0,-0.08259126233700549,0.0,-0.08259126233700549,0.0,-0.08259126233700549
4OGX,0.4285714285714286,0.35458200483524394,0.33333333333333337,0.2403490994937275,0.04761904761904762,-0.10234961653082177,0.33333333333333337,0.2403490994937275,0.33333333333333337,0.2403490994937275,0.2380952380952381,0.1261161941522111
4OII,0.13114754098360656,-0.00905590278619201,0.26229508196721313,0.14350122876581184,0.0,-0.16161303433819588,0.26229508196721313,0.14350122876581184,0.26229508196721313,0.14350122876581184,0.22950819672131145,0.10536194587781088
4OKV,0.0851063829787234,-0.06018614384526155,0.12765957446808512,-0.01051796688557969,0.1702127659574468,0.039150210074102174,0.12765957446808512,-0.01051796688557969,0.12765957446808512,-0.01051796688557969,0.0851063829787234,-0.06018614384526155
4OT1,0.060606060606060615,-0.23768924821792203,0.30303030303030304,0.09967613634945117,0.0,-0.32203059435976533,0.0,-0.32203059435976533,0.0,-0.32203059435976533,0.12121212121212123,-0.15334790207607873
4PP1,0.0,-0.187232955900613,0.2702702702702703,0.15182672385530477,0.16216216216216217,0.016202851952937664,0.10810810810810811,-0.051609083998245896,0.10810810810810811,-0.051609083998245896,0.16216216216216217,0.016202851952937664
4PP2,0.08163265306122448,-0.04136204124011695,0.12244897959183672,0.005514938832015593,0.0,-0.135116001384382,0.04081632653061224,-0.08823902131224949,0.04081632653061224,-0.08823902131224949,0.12244897959183672,0.005514938832015593
4QCI,0.20833333333333331,0.10626828173610763,0.20833333333333331,0.10626828173610763,0.0,-0.1337308713982478,0.08333333333333333,-0.03773121014450563,0.08333333333333333,-0.03773121014450563,0.08333333333333333,-0.03773121014450563
4QTI,0.15789473684210525,-0.03407990882954985,0.2631578947368421,0.10223972648864955,0.5789473684210527,0.5111986324432477,0.3157894736842105,0.17039954414774924,0.3684210526315789,0.23855936180684895,0.4210526315789474,0.3067191794659486
4QWW,0.0,-0.08149285972734502,0.04761904761904761,-0.023995119808607145,0.23809523809523808,0.20599583986634434,0.04761904761904761,-0.023995119808607145,0.04761904761904761,-0.023995119808607145,0.19047619047619044,0.1484980999476065
4RGM,0.22222222222222224,0.1850146987684658,0.3333333333333333,0.30905325642564324,0.2962962962962963,0.26770707053991744,0.3333333333333333,0.30905325642564324,0.3333333333333333,0.30905325642564324,0.25925925925925924,0.2263608846541916
4RWY,0.22222222222222224,0.14357139373161779,0.22222222222222224,0.14357139373161779,0.17777777777777778,0.09241377067782294,0.17777777777777778,0.09241377067782294,0.22222222222222224,0.14357139373161779,0.08888888888888889,-0.009901475429766745
4TSA,0.08955223880597016,-0.024869101622463727,0.35820895522388063,0.27759294513723026,0.08955223880597016,-0.024869101622463727,0.23880597014925375,0.1431653687995885,0.20895522388059704,0.10955847471517804,0.29850746268656714,0.21037915696840936
4U0R,0.11764705882352941,-0.16308310438707155,0.2941176470588235,0.07975597075864083,0.588235294117647,0.4844877626681614,0.2941176470588235,0.07975597075864083,0.2941176470588235,0.07975597075864083,0.41176470588235287,0.24164868752244906
4U6V,0.08695652173913043,0.016257184368785156,0.0,-0.08493922170207975,0.0,-0.08493922170207975,0.0,-0.08493922170207975,0.043478260869565216,-0.034341018666647294,0.0,-0.08493922170207975
4UTA,0.47826086956521735,0.45685101970859887,0.0,-0.09613699669448815,0.5652173913043479,0.557394295418251,0.3478260869565218,0.3060361061441206,0.3478260869565218,0.3060361061441206,0.43478260869565216,0.4065793818537728
4UV7,0.05405405405405406,0.07488187528219262,0.10810810810810811,0.1793682128852521,0.0,-0.02960446232086685,0.05405405405405406,0.07488187528219262,0.05405405405405406,0.07488187528219262,0.05405405405405406,0.07488187528219262
4XAK,0.29166666666666663,0.3557795189372136,0.16666666666666666,0.18851004361598633,0.16666666666666666,0.18851004361598633,0.20833333333333334,0.24426653538972876,0.25,0.3000230271634712,0.08333333333333333,0.07699706006850146
4XMP,0.23255813953488377,0.1675539284468365,0.2790697674418604,0.22304432478221856,0.5581395348837208,0.5559867027945108,0.37209302325581395,0.33402511745298263,0.37209302325581395,0.33402511745298263,0.32558139534883723,0.2785347211176006
4XNY,0.08450704225352113,-0.038648098691313464,0.3098591549295775,0.21857286066599968,0.11267605633802817,-0.0064954787716493215,0.2535211267605634,0.1542676208266714,0.2535211267605634,0.1542676208266714,0.19718309859154928,0.0899623809873431
4XVS,0.030303030303030304,-0.09176152270906121,0.393939393939394,0.3178674689556004,0.12121212121212122,0.0106457252071042,0.30303030303030304,0.21546022103943502,0.27272727272727276,0.18132447173404656,0.15151515151515152,0.04478147451249267
4XWG,0.03333333333333333,-0.06329585738426102,0.3333333333333333,0.2685857962539957,0.0,-0.10017159667740066,0.09999999999999999,0.010455621202018251,0.09999999999999999,0.010455621202018251,0.16666666666666666,0.08420709978829753
4Y5V,0.32653061224489793,0.29259945966683004,0.24489795918367344,0.19971074231228084,0.6122448979591837,0.6177099704077523,0.32653061224489793,0.29259945966683004,0.32653061224489793,0.29259945966683004,0.24489795918367344,0.19971074231228084
4Y5Y,0.27450980392156865,0.1758191205043434,0.35294117647058826,0.26626559403857275,0.6274509803921569,0.5828282514083755,0.47058823529411764,0.40193530433991675,0.47058823529411764,0.40193530433991675,0.39215686274509803,0.3114888308056874
4YDJ,0.16326530612244897,0.04644935694995982,0.12244897959183672,-0.0007257712023431222,0.6122448979591837,0.5653757666252922,0.20408163265306123,0.09362448510226276,0.24489795918367344,0.1407996132545657,0.24489795918367344,0.1407996132545657
4YDK,0.03508771929824561,-0.07818139316613286,0.14035087719298245,0.03996586143194105,0.07017543859649122,-0.03879897496677489,0.10526315789473684,0.000583443232583081,0.10526315789473684,0.000583443232583081,0.14035087719298245,0.03996586143194105
4YK4,0.06153846153846154,-0.05375082272297072,0.2769230769230769,0.18812787953039753,0.0923076923076923,-0.019196722401060972,0.21538461538461537,0.11901967888657804,0.21538461538461537,0.11901967888657804,0.15384615384615385,0.04991147824275853
4YPG,0.05,-0.04179574491887807,0.0,-0.10250635250177395,0.0,-0.10250635250177395,0.0,-0.10250635250177395,0.0,-0.10250635250177395,0.0,-0.10250635250177395
4YQX,0.12000000000000001,-0.04896371106541354,0.12000000000000001,-0.04896371106541354,0.24000000000000002,0.09423204771079588,0.08,-0.09669563065748335,0.08,-0.09669563065748335,0.16,-0.001231791473343737
4YUE,0.15789473684210525,0.012979353291279127,0.4210526315789474,0.3374631855732573,0.3157894736842105,0.20766965266046603,0.3684210526315789,0.27256641911686164,0.3157894736842105,0.20766965266046603,0.3157894736842105,0.20766965266046603
4YWG,0.10526315789473685,-0.08919056665646126,0.31578947368421056,0.17517283954830162,0.5789473684210527,0.5056270973042553,0.3684210526315789,0.24126369109949233,0.4210526315789474,0.30735454265068307,0.2105263157894737,0.042991136445920175
4Z5R,0.4444444444444444,0.37250688485947264,0.2777777777777778,0.15775944564011246,0.4444444444444444,0.37250688485947264,0.3333333333333333,0.2293419253798992,0.3333333333333333,0.2293419253798992,0.38888888888888895,0.30092440511968593
4ZPT,0.34782608695652173,0.22198054491067587,0.43478260869565216,0.32644197780981743,0.43478260869565216,0.32644197780981743,0.5652173913043478,0.4831341271585298,0.5652173913043478,0.4831341271585298,0.30434782608695654,0.1697498284611051
4ZS7,0.3181818181818182,0.25369214656356853,0.3181818181818182,0.25369214656356853,0.5909090909090908,0.5719891254818347,0.45454545454545453,0.4128406360227016,0.45454545454545453,0.4128406360227016,0.3181818181818182,0.25369214656356853
4ZSO,0.17777777777777778,0.018752289237539816,0.2666666666666666,0.1257966069684963,0.1333333333333333,-0.03476986962793841,0.3111111111111111,0.17931876583397452,0.2666666666666666,0.1257966069684963,0.22222222222222224,0.07227444810301804
5A3I,0.17391304347826086,0.08661699416423954,0.13043478260869565,0.03618769297966881,0.3043478260869565,0.23790489771795176,0.2608695652173913,0.187475596533381,0.2608695652173913,0.187475596533381,0.08695652173913043,-0.01424160820490192
5B3J,0.0,-0.08113521413102244,0.16666666666666666,0.11092705056975724,0.08333333333333333,0.014895918219367402,0.08333333333333333,0.014895918219367402,0.041666666666666664,-0.03311964795582752,0.08333333333333333,0.014895918219367402
5BV7,0.0425531914893617,-0.02735029040118408,0.0,-0.07677274498577986,0.0,-0.07677274498577986,0.0,-0.07677274498577986,0.0,-0.07677274498577986,0.0,-0.07677274498577986
5C0N,0.03571428571428572,-0.04930103211623951,0.07142857142857144,-0.009719680916028216,0.0,-0.0888823833164508,0.03571428571428572,-0.04930103211623951,0.03571428571428572,-0.04930103211623951,0.07142857142857144,-0.009719680916028216
5C7X,0.06451612903225806,-0.015160182863847349,0.12903225806451613,0.0779666547283578,0.25806451612903225,0.2642203299127681,0.12903225806451613,0.0779666547283578,0.12903225806451613,0.0779666547283578,0.06451612903225806,-0.015160182863847349
5CBA,0.5957446808510638,0.49100849833497945,0.5531914893617021,0.4373926278271369,0.723404255319149,0.6518561098585073,0.6382978723404256,0.5446243688428221,0.6382978723404256,0.5446243688428221,0.5106382978723404,0.3837767573192943
5CZX,0.47058823529411764,0.28316753611646167,0.47058823529411764,0.28316753611646167,0.5294117647058824,0.3662118616121548,0.5294117647058824,0.3662118616121548,0.5294117647058824,0.3662118616121548,0.3529411764705882,0.1170788851250755
5D70,0.046511627906976744,-0.04510389680833922,0.23255813953488377,0.17474679145963118,0.32558139534883723,0.28467213559361637,0.32558139534883723,0.28467213559361637,0.32558139534883723,0.28467213559361637,0.23255813953488377,0.17474679145963118
5D8J,0.4102564102564102,0.3082115966794917,0.5641025641025641,0.499168781578742,0.6153846153846154,0.5628211765451587,0.5641025641025641,0.499168781578742,0.5641025641025641,0.499168781578742,0.4102564102564102,0.3082115966794917
5D93,0.27906976744186046,0.14720148427453034,0.27906976744186046,0.14720148427453034,0.5581395348837209,0.4847497154557809,0.32558139534883723,0.20345952280473875,0.32558139534883723,0.20345952280473875,0.32558139534883723,0.20345952280473875
5DHV,0.4897959183673469,0.4403085717352181,0.32653061224489793,0.2542741382898953,0.24489795918367346,0.16125692156723392,0.40816326530612246,0.3472913550125567,0.40816326530612246,0.3472913550125567,0.2857142857142857,0.20776552992856462
5DUM,0.41176470588235287,0.21271042874228452,0.588235294117647,0.4654767174425317,0.35294117647058826,0.12845499917553546,0.588235294117647,0.4654767174425317,0.588235294117647,0.4654767174425317,0.47058823529411764,0.2969658583090336
5DUR,0.0,-0.12990381056766578,0.04545454545454545,-0.0769800358919501,0.04545454545454545,-0.0769800358919501,0.0,-0.12990381056766578,0.0,-0.12990381056766578,0.04545454545454545,-0.0769800358919501
5E8E,0.1276595744680851,0.0222101607186349,0.0851063829787234,-0.02665219286236188,0.46808510638297873,0.4131089893666091,0.2553191489361702,0.16879722146162524,0.2127659574468085,0.11993486788062846,0.2127659574468085,0.11993486788062846
5E94,0.0,-0.08832703071575776,0.14285714285714288,0.08538279635856583,0.0,-0.08832703071575776,0.09523809523809522,0.027479520667124634,0.09523809523809522,0.027479520667124634,0.04761904761904761,-0.03042375502431656
5EN2,0.6,0.5312477260771545,0.35000000000000003,0.21908292977113425,0.35000000000000003,0.21908292977113425,0.45,0.3439488482935424,0.45,0.3439488482935424,0.3,0.15664997050993018
5F3B,0.21739130434782608,0.0639699248253443,0.2608695652173913,0.11627474571194936,0.043478260869565216,-0.1452493587210759,0.21739130434782608,0.0639699248253443,0.21739130434782608,0.0639699248253443,0.21739130434782608,0.0639699248253443
5F3H,0.35000000000000003,0.220743144488446,0.25,0.09322939344879873,0.1,-0.09804123311067221,0.15,-0.034284357590848566,0.15,-0.034284357590848566,0.25,0.09322939344879873
5F96,0.4102564102564102,0.2948157976717055,0.4615384615384615,0.3597752107180135,0.10256410256410255,-0.09494068060614246,0.2051282051282051,0.03497814548647354,0.3076923076923077,0.16489697157908953,0.25641025641025644,0.09993755853278152
5F9O,0.10909090909090909,0.028231544780468857,0.43636363636363634,0.39120854910078273,0.07272727272727272,-0.012099233477343796,0.4,0.35087777084297006,0.3272727272727273,0.2702162143273448,0.07272727272727272,-0.012099233477343796
5F9W,0.1111111111111111,0.033477678584802995,0.3333333333333333,0.28034361379793044,0.0,-0.08995528902176073,0.18518518518518515,0.11576632365584548,0.18518518518518515,0.11576632365584548,0.2222222222222222,0.15691064619136671
5FB8,0.09999999999999999,0.008008872337900931,0.3333333333333333,0.26589456161831093,0.03333333333333333,-0.06567275317078763,0.23333333333333334,0.15537212335527809,0.23333333333333334,0.15537212335527809,0.06666666666666667,-0.028831940416443352
5FCU,0.43902439024390244,0.26042102044001675,0.5365853658536586,0.38986105426819073,0.8292682926829269,0.7781811557527127,0.5853658536585366,0.4545810711822777,0.5365853658536586,0.38986105426819073,0.6341463414634148,0.5193010880963648
5FHX,0.5581395348837209,0.4454153186906291,0.46511627906976744,0.32784376248802655,0.4186046511627907,0.26905798438672524,0.5116279069767442,0.3866295405893278,0.5116279069767442,0.3866295405893278,0.5116279069767442,0.3866295405893278
5GGT,0.2285714285714286,0.13108062627326908,0.34285714285714286,0.2752693151738651,0.34285714285714286,0.2752693151738651,0.4,0.34736365962416305,0.4,0.34736365962416305,0.17142857142857143,0.05898628182297109
5H35,0.21621621621621623,0.08840030530236831,0.2702702702702703,0.1558636961910178,0.5945945945945945,0.5606440415229148,0.48648648648648646,0.4257172597456158,0.48648648648648646,0.4257172597456158,0.21621621621621623,0.08840030530236831
5HDQ,0.08333333333333333,-0.052241774298888294,0.20833333333333334,0.09267008204777673,0.041666666666666664,-0.1005457264144433,0.25,0.14097403416333174,0.25,0.14097403416333174,0.125,-0.003937822183333288
5HYS,0.27272727272727276,0.23335769038173626,0.045454545454545456,-0.03351413638461106,0.18181818181818182,0.12660895967519734,0.27272727272727276,0.23335769038173626,0.27272727272727276,0.23335769038173626,0.09090909090909091,0.019860228968658404
5I9Q,0.09523809523809525,0.011728038418709728,0.0,-0.10282489497333878,0.0,-0.10282489497333878,0.0,-0.10282489497333878,0.0,-0.10282489497333878,0.0,-0.10282489497333878
5IES,0.18181818181818182,0.11142288673242567,0.2909090909090909,0.23318138060518948,0.0,-0.09150793638884733,0.18181818181818182,0.11142288673242567,0.18181818181818182,0.11142288673242567,0.07272727272727272,-0.010335607140338128
5IKC,0.08333333333333334,-0.0751484789106739,0.4583333333333333,0.36665185274965895,0.2916666666666667,0.17029614978951102,0.37500000000000006,0.268474001269585,0.37500000000000006,0.268474001269585,0.20833333333333331,0.07211829830943704
5JHL,0.4571428571428572,0.35300624217877175,0.2857142857142857,0.1317558509540486,0.4571428571428572,0.35300624217877175,0.3428571428571428,0.20550598136228965,0.3428571428571428,0.20550598136228965,0.3428571428571428,0.20550598136228965
